nohup: ignoring input
Detected GPUs: 1 GPU(s)
 - NVIDIA GeForce RTX 4090
[Info] No previous replay or train_state found, start from scratch.
[EP 267] Buffer=50000, T=0.78, Loss=3.4992, Policy Loss=2.4040, Value Loss=0.6905
[EP 268] Buffer=50000, T=0.78, Loss=3.5066, Policy Loss=2.4291, Value Loss=0.6735
[EP 269] Buffer=50000, T=0.78, Loss=3.4891, Policy Loss=2.4144, Value Loss=0.6715
[EP 270] Buffer=50000, T=0.78, Loss=3.5130, Policy Loss=2.4216, Value Loss=0.6889
[EP 271] Buffer=50000, T=0.78, Loss=3.4997, Policy Loss=2.3998, Value Loss=0.6982
[EP 272] Buffer=50000, T=0.78, Loss=3.5084, Policy Loss=2.4167, Value Loss=0.6907
[EP 273] Buffer=50000, T=0.78, Loss=3.5111, Policy Loss=2.4134, Value Loss=0.6974
[EP 274] Buffer=50000, T=0.77, Loss=3.5171, Policy Loss=2.3907, Value Loss=0.7269
[EP 275] Buffer=50000, T=0.77, Loss=3.4916, Policy Loss=2.3805, Value Loss=0.7123
[EP 276] Buffer=50000, T=0.77, Loss=3.5220, Policy Loss=2.3998, Value Loss=0.7242
[EP 277] Buffer=50000, T=0.77, Loss=3.4549, Policy Loss=2.3804, Value Loss=0.6771
[EP 278] Buffer=50000, T=0.77, Loss=3.4910, Policy Loss=2.3925, Value Loss=0.7020
[EP 279] Buffer=50000, T=0.77, Loss=3.4942, Policy Loss=2.3930, Value Loss=0.7053
[EP 280] Buffer=50000, T=0.77, Loss=3.4939, Policy Loss=2.3948, Value Loss=0.7041
[EP 281] Buffer=50000, T=0.77, Loss=3.4813, Policy Loss=2.4026, Value Loss=0.6844
[EP 282] Buffer=50000, T=0.77, Loss=3.5002, Policy Loss=2.3918, Value Loss=0.7148
[EP 283] Buffer=50000, T=0.77, Loss=3.4903, Policy Loss=2.3926, Value Loss=0.7048
[EP 284] Buffer=50000, T=0.77, Loss=3.4726, Policy Loss=2.3877, Value Loss=0.6927
[EP 285] Buffer=50000, T=0.77, Loss=3.5043, Policy Loss=2.4032, Value Loss=0.7096
[EP 286] Buffer=50000, T=0.76, Loss=3.5000, Policy Loss=2.3977, Value Loss=0.7116
[EP 287] Buffer=50000, T=0.76, Loss=3.5063, Policy Loss=2.3936, Value Loss=0.7226
[EP 288] Buffer=50000, T=0.76, Loss=3.4981, Policy Loss=2.3937, Value Loss=0.7150
[EP 289] Buffer=50000, T=0.76, Loss=3.5015, Policy Loss=2.3959, Value Loss=0.7169
[EP 290] Buffer=50000, T=0.76, Loss=3.4928, Policy Loss=2.3823, Value Loss=0.7225
[EP 291] Buffer=50000, T=0.76, Loss=3.4867, Policy Loss=2.3835, Value Loss=0.7159
[EP 292] Buffer=50000, T=0.76, Loss=3.4704, Policy Loss=2.3817, Value Loss=0.7021
[EP 293] Buffer=50000, T=0.76, Loss=3.4650, Policy Loss=2.3783, Value Loss=0.7007
[EP 294] Buffer=50000, T=0.76, Loss=3.5196, Policy Loss=2.4096, Value Loss=0.7246
[EP 295] Buffer=50000, T=0.76, Loss=3.4803, Policy Loss=2.3812, Value Loss=0.7145
[EP 296] Buffer=50000, T=0.76, Loss=3.5232, Policy Loss=2.3970, Value Loss=0.7423
[EP 297] Buffer=50000, T=0.76, Loss=3.4765, Policy Loss=2.3751, Value Loss=0.7182
[EP 298] Buffer=50000, T=0.75, Loss=3.4788, Policy Loss=2.3776, Value Loss=0.7187
[EP 299] Buffer=50000, T=0.75, Loss=3.4844, Policy Loss=2.3704, Value Loss=0.7321
[EP 300] Saving checkpoint and starting evaluation...
[EP 301] Buffer=50000, T=0.75, Loss=3.5227, Policy Loss=2.3905, Value Loss=0.7514
[EP 302] Buffer=50000, T=0.75, Loss=3.4667, Policy Loss=2.3735, Value Loss=0.7130
[EP 303] Buffer=50000, T=0.75, Loss=3.5020, Policy Loss=2.3750, Value Loss=0.7474
[EP 304] Buffer=50000, T=0.75, Loss=3.4807, Policy Loss=2.3786, Value Loss=0.7231
[EP 305] Buffer=50000, T=0.75, Loss=3.4950, Policy Loss=2.3869, Value Loss=0.7299
[EP 306] Buffer=50000, T=0.75, Loss=3.4998, Policy Loss=2.3827, Value Loss=0.7395
[EP 307] Buffer=50000, T=0.75, Loss=3.4799, Policy Loss=2.3875, Value Loss=0.7155
[EP 308] Buffer=50000, T=0.75, Loss=3.4825, Policy Loss=2.3831, Value Loss=0.7232
[EP 309] Buffer=50000, T=0.75, Loss=3.4923, Policy Loss=2.3841, Value Loss=0.7326
[EP 310] Buffer=50000, T=0.75, Loss=3.4773, Policy Loss=2.3809, Value Loss=0.7215
[EP 311] Buffer=50000, T=0.74, Loss=3.4855, Policy Loss=2.3895, Value Loss=0.7217
[EP 312] Buffer=50000, T=0.74, Loss=3.4868, Policy Loss=2.3724, Value Loss=0.7408
[EP 313] Buffer=50000, T=0.74, Loss=3.5246, Policy Loss=2.3894, Value Loss=0.7621
[EP 314] Buffer=50000, T=0.74, Loss=3.4702, Policy Loss=2.3686, Value Loss=0.7291
[EP 315] Buffer=50000, T=0.74, Loss=3.4611, Policy Loss=2.3676, Value Loss=0.7217
[EP 316] Buffer=50000, T=0.74, Loss=3.4493, Policy Loss=2.3640, Value Loss=0.7142
[EP 317] Buffer=50000, T=0.74, Loss=3.4704, Policy Loss=2.3888, Value Loss=0.7111
[EP 318] Buffer=50000, T=0.74, Loss=3.5061, Policy Loss=2.3858, Value Loss=0.7504
[EP 319] Buffer=50000, T=0.74, Loss=3.5063, Policy Loss=2.3907, Value Loss=0.7463
[EP 320] Buffer=50000, T=0.74, Loss=3.5015, Policy Loss=2.3805, Value Loss=0.7523
[EP 321] Buffer=50000, T=0.74, Loss=3.4904, Policy Loss=2.3775, Value Loss=0.7447
[EP 322] Buffer=50000, T=0.74, Loss=3.4837, Policy Loss=2.3797, Value Loss=0.7364
[EP 323] Buffer=50000, T=0.73, Loss=3.4772, Policy Loss=2.3792, Value Loss=0.7310
[EP 324] Buffer=50000, T=0.73, Loss=3.4795, Policy Loss=2.3735, Value Loss=0.7396
[EP 325] Buffer=50000, T=0.73, Loss=3.4780, Policy Loss=2.3753, Value Loss=0.7369
[EP 326] Buffer=50000, T=0.73, Loss=3.4779, Policy Loss=2.3595, Value Loss=0.7532
[EP 327] Buffer=50000, T=0.73, Loss=3.4877, Policy Loss=2.3745, Value Loss=0.7486
[EP 328] Buffer=50000, T=0.73, Loss=3.4948, Policy Loss=2.3725, Value Loss=0.7582
[EP 329] Buffer=50000, T=0.73, Loss=3.4992, Policy Loss=2.3804, Value Loss=0.7553
[EP 330] Buffer=50000, T=0.73, Loss=3.4953, Policy Loss=2.3824, Value Loss=0.7500
[EP 331] Buffer=50000, T=0.73, Loss=3.4802, Policy Loss=2.3731, Value Loss=0.7448
[EP 332] Buffer=50000, T=0.73, Loss=3.4639, Policy Loss=2.3586, Value Loss=0.7435
[EP 333] Buffer=50000, T=0.73, Loss=3.4934, Policy Loss=2.3743, Value Loss=0.7580
[EP 334] Buffer=50000, T=0.73, Loss=3.4576, Policy Loss=2.3725, Value Loss=0.7246
[EP 335] Buffer=50000, T=0.72, Loss=3.4761, Policy Loss=2.3691, Value Loss=0.7471
[EP 336] Buffer=50000, T=0.72, Loss=3.4611, Policy Loss=2.3730, Value Loss=0.7286
[EP 337] Buffer=50000, T=0.72, Loss=3.4648, Policy Loss=2.3673, Value Loss=0.7386
[EP 338] Buffer=50000, T=0.72, Loss=3.4579, Policy Loss=2.3721, Value Loss=0.7274
[EP 339] Buffer=50000, T=0.72, Loss=3.4764, Policy Loss=2.3763, Value Loss=0.7422
[EP 340] Buffer=50000, T=0.72, Loss=3.4803, Policy Loss=2.3866, Value Loss=0.7364
[EP 341] Buffer=50000, T=0.72, Loss=3.4685, Policy Loss=2.3894, Value Loss=0.7224
[EP 342] Buffer=50000, T=0.72, Loss=3.4634, Policy Loss=2.3712, Value Loss=0.7360
[EP 343] Buffer=50000, T=0.72, Loss=3.4603, Policy Loss=2.3684, Value Loss=0.7363
[EP 344] Buffer=50000, T=0.72, Loss=3.4396, Policy Loss=2.3613, Value Loss=0.7232
[EP 345] Buffer=50000, T=0.72, Loss=3.4848, Policy Loss=2.3899, Value Loss=0.7404
[EP 346] Buffer=50000, T=0.72, Loss=3.4492, Policy Loss=2.3593, Value Loss=0.7359
[EP 347] Buffer=50000, T=0.71, Loss=3.4719, Policy Loss=2.3736, Value Loss=0.7448
[EP 348] Buffer=50000, T=0.71, Loss=3.4754, Policy Loss=2.3761, Value Loss=0.7463
[EP 349] Buffer=50000, T=0.71, Loss=3.4458, Policy Loss=2.3563, Value Loss=0.7371
[EP 350] Buffer=50000, T=0.71, Loss=3.4343, Policy Loss=2.3673, Value Loss=0.7151
[EP 351] Buffer=50000, T=0.71, Loss=3.4508, Policy Loss=2.3460, Value Loss=0.7533
[EP 352] Buffer=50000, T=0.71, Loss=3.4356, Policy Loss=2.3583, Value Loss=0.7260
[EP 353] Buffer=50000, T=0.71, Loss=3.4310, Policy Loss=2.3537, Value Loss=0.7263
[EP 354] Buffer=50000, T=0.71, Loss=3.3974, Policy Loss=2.3354, Value Loss=0.7113
[EP 355] Buffer=50000, T=0.71, Loss=3.3749, Policy Loss=2.3182, Value Loss=0.7062
[EP 356] Buffer=50000, T=0.71, Loss=3.3948, Policy Loss=2.3170, Value Loss=0.7276
[EP 357] Buffer=50000, T=0.71, Loss=3.3996, Policy Loss=2.3354, Value Loss=0.7141
[EP 358] Buffer=50000, T=0.71, Loss=3.4402, Policy Loss=2.3406, Value Loss=0.7498
[EP 359] Buffer=50000, T=0.70, Loss=3.4218, Policy Loss=2.3331, Value Loss=0.7391
[EP 360] Buffer=50000, T=0.70, Loss=3.4006, Policy Loss=2.3346, Value Loss=0.7165
[EP 361] Buffer=50000, T=0.70, Loss=3.3933, Policy Loss=2.3190, Value Loss=0.7251
[EP 362] Buffer=50000, T=0.70, Loss=3.4213, Policy Loss=2.3298, Value Loss=0.7426
[EP 363] Buffer=50000, T=0.70, Loss=3.4276, Policy Loss=2.3262, Value Loss=0.7527
[EP 364] Buffer=50000, T=0.70, Loss=3.4180, Policy Loss=2.3267, Value Loss=0.7427
[EP 365] Buffer=50000, T=0.70, Loss=3.4208, Policy Loss=2.3483, Value Loss=0.7242
[EP 366] Buffer=50000, T=0.70, Loss=3.4054, Policy Loss=2.3247, Value Loss=0.7326
[EP 367] Buffer=50000, T=0.70, Loss=3.3905, Policy Loss=2.3098, Value Loss=0.7328
[EP 368] Buffer=50000, T=0.70, Loss=3.4028, Policy Loss=2.3170, Value Loss=0.7382
[EP 369] Buffer=50000, T=0.70, Loss=3.4114, Policy Loss=2.3218, Value Loss=0.7422
[EP 370] Buffer=50000, T=0.70, Loss=3.3968, Policy Loss=2.3231, Value Loss=0.7263
[EP 371] Buffer=50000, T=0.69, Loss=3.3957, Policy Loss=2.3219, Value Loss=0.7267
[EP 372] Buffer=50000, T=0.69, Loss=3.3960, Policy Loss=2.3238, Value Loss=0.7253
[EP 373] Buffer=50000, T=0.69, Loss=3.4238, Policy Loss=2.3274, Value Loss=0.7497
[EP 374] Buffer=50000, T=0.69, Loss=3.3905, Policy Loss=2.3053, Value Loss=0.7387
[EP 375] Buffer=50000, T=0.69, Loss=3.3970, Policy Loss=2.3065, Value Loss=0.7442
[EP 376] Buffer=50000, T=0.69, Loss=3.3950, Policy Loss=2.3180, Value Loss=0.7309
[EP 377] Buffer=50000, T=0.69, Loss=3.4067, Policy Loss=2.3281, Value Loss=0.7328
[EP 378] Buffer=50000, T=0.69, Loss=3.3882, Policy Loss=2.3131, Value Loss=0.7295
[EP 379] Buffer=50000, T=0.69, Loss=3.4061, Policy Loss=2.3124, Value Loss=0.7483
[EP 380] Buffer=50000, T=0.69, Loss=3.3817, Policy Loss=2.3228, Value Loss=0.7135
[EP 381] Buffer=50000, T=0.69, Loss=3.3740, Policy Loss=2.3037, Value Loss=0.7252
[EP 382] Buffer=50000, T=0.69, Loss=3.3930, Policy Loss=2.3218, Value Loss=0.7263
[EP 383] Buffer=50000, T=0.68, Loss=3.3894, Policy Loss=2.3108, Value Loss=0.7340
[EP 384] Buffer=50000, T=0.68, Loss=3.4009, Policy Loss=2.3250, Value Loss=0.7314
[EP 385] Buffer=50000, T=0.68, Loss=3.3700, Policy Loss=2.3141, Value Loss=0.7115
[EP 386] Buffer=50000, T=0.68, Loss=3.3674, Policy Loss=2.3105, Value Loss=0.7128
[EP 387] Buffer=50000, T=0.68, Loss=3.3783, Policy Loss=2.3068, Value Loss=0.7276
[EP 388] Buffer=50000, T=0.68, Loss=3.3929, Policy Loss=2.3145, Value Loss=0.7347
[EP 389] Buffer=50000, T=0.68, Loss=3.3855, Policy Loss=2.3148, Value Loss=0.7271
[EP 390] Buffer=50000, T=0.68, Loss=3.3838, Policy Loss=2.2959, Value Loss=0.7445
[EP 391] Buffer=50000, T=0.68, Loss=3.3930, Policy Loss=2.3198, Value Loss=0.7300
[EP 392] Buffer=50000, T=0.68, Loss=3.4041, Policy Loss=2.3074, Value Loss=0.7536
[EP 393] Buffer=50000, T=0.68, Loss=3.3885, Policy Loss=2.3097, Value Loss=0.7359
[EP 394] Buffer=50000, T=0.68, Loss=3.4045, Policy Loss=2.3163, Value Loss=0.7456
[EP 395] Buffer=50000, T=0.67, Loss=3.3803, Policy Loss=2.2957, Value Loss=0.7421
[EP 396] Buffer=50000, T=0.67, Loss=3.4037, Policy Loss=2.3125, Value Loss=0.7490
[EP 397] Buffer=50000, T=0.67, Loss=3.3743, Policy Loss=2.3187, Value Loss=0.7134
[EP 398] Buffer=50000, T=0.67, Loss=3.3983, Policy Loss=2.3036, Value Loss=0.7527
[EP 399] Buffer=50000, T=0.67, Loss=3.3874, Policy Loss=2.2905, Value Loss=0.7551
[EP 400] Buffer=50000, T=0.67, Loss=3.3834, Policy Loss=2.3144, Value Loss=0.7274
[EP 401] Buffer=50000, T=0.67, Loss=3.4186, Policy Loss=2.3333, Value Loss=0.7438
[EP 402] Buffer=50000, T=0.67, Loss=3.4055, Policy Loss=2.3115, Value Loss=0.7527
[EP 403] Buffer=50000, T=0.67, Loss=3.3837, Policy Loss=2.3073, Value Loss=0.7353
[EP 404] Buffer=50000, T=0.67, Loss=3.3786, Policy Loss=2.3159, Value Loss=0.7218
[EP 405] Buffer=50000, T=0.67, Loss=3.3963, Policy Loss=2.3206, Value Loss=0.7350
[EP 406] Buffer=50000, T=0.67, Loss=3.3775, Policy Loss=2.3233, Value Loss=0.7136
[EP 407] Buffer=50000, T=0.67, Loss=3.3997, Policy Loss=2.3239, Value Loss=0.7354
[EP 408] Buffer=50000, T=0.66, Loss=3.4101, Policy Loss=2.3326, Value Loss=0.7372
[EP 409] Buffer=50000, T=0.66, Loss=3.3727, Policy Loss=2.3241, Value Loss=0.7085
[EP 410] Buffer=50000, T=0.66, Loss=3.3770, Policy Loss=2.3189, Value Loss=0.7182
[EP 411] Buffer=50000, T=0.66, Loss=3.3713, Policy Loss=2.3136, Value Loss=0.7180
[EP 412] Buffer=50000, T=0.66, Loss=3.3583, Policy Loss=2.3228, Value Loss=0.6958
[EP 413] Buffer=50000, T=0.66, Loss=3.3723, Policy Loss=2.3219, Value Loss=0.7109
[EP 414] Buffer=50000, T=0.66, Loss=3.3910, Policy Loss=2.3249, Value Loss=0.7268
[EP 415] Buffer=50000, T=0.66, Loss=3.3853, Policy Loss=2.3321, Value Loss=0.7141
[EP 416] Buffer=50000, T=0.66, Loss=3.3711, Policy Loss=2.3276, Value Loss=0.7045
[EP 417] Buffer=50000, T=0.66, Loss=3.3661, Policy Loss=2.3347, Value Loss=0.6926
[EP 418] Buffer=50000, T=0.66, Loss=3.3800, Policy Loss=2.3434, Value Loss=0.6980
[EP 419] Buffer=50000, T=0.66, Loss=3.3890, Policy Loss=2.3608, Value Loss=0.6897
[EP 420] Buffer=50000, T=0.65, Loss=3.3572, Policy Loss=2.3393, Value Loss=0.6796
[EP 421] Buffer=50000, T=0.65, Loss=3.3515, Policy Loss=2.3332, Value Loss=0.6801
[EP 422] Buffer=50000, T=0.65, Loss=3.3742, Policy Loss=2.3368, Value Loss=0.6994
[EP 423] Buffer=50000, T=0.65, Loss=3.3547, Policy Loss=2.3499, Value Loss=0.6669
[EP 424] Buffer=50000, T=0.65, Loss=3.3562, Policy Loss=2.3540, Value Loss=0.6645
[EP 425] Buffer=50000, T=0.65, Loss=3.3563, Policy Loss=2.3527, Value Loss=0.6660
[EP 426] Buffer=50000, T=0.65, Loss=3.3385, Policy Loss=2.3539, Value Loss=0.6472
[EP 427] Buffer=50000, T=0.65, Loss=3.3642, Policy Loss=2.3703, Value Loss=0.6567
[EP 428] Buffer=50000, T=0.65, Loss=3.3420, Policy Loss=2.3691, Value Loss=0.6358
[EP 429] Buffer=50000, T=0.65, Loss=3.3269, Policy Loss=2.3435, Value Loss=0.6465
[EP 430] Buffer=50000, T=0.65, Loss=3.3570, Policy Loss=2.3698, Value Loss=0.6505
[EP 431] Buffer=50000, T=0.65, Loss=3.3291, Policy Loss=2.3674, Value Loss=0.6250
[EP 432] Buffer=50000, T=0.64, Loss=3.3320, Policy Loss=2.3732, Value Loss=0.6223
[EP 433] Buffer=50000, T=0.64, Loss=3.3459, Policy Loss=2.3865, Value Loss=0.6231
[EP 434] Buffer=50000, T=0.64, Loss=3.3344, Policy Loss=2.3849, Value Loss=0.6133
[EP 435] Buffer=50000, T=0.64, Loss=3.3358, Policy Loss=2.3798, Value Loss=0.6200
[EP 436] Buffer=50000, T=0.64, Loss=3.3250, Policy Loss=2.3815, Value Loss=0.6077
[EP 437] Buffer=50000, T=0.64, Loss=3.3290, Policy Loss=2.3754, Value Loss=0.6179
[EP 438] Buffer=50000, T=0.64, Loss=3.3526, Policy Loss=2.3848, Value Loss=0.6323
[EP 439] Buffer=50000, T=0.64, Loss=3.3137, Policy Loss=2.3795, Value Loss=0.5988
[EP 440] Buffer=50000, T=0.64, Loss=3.3351, Policy Loss=2.3909, Value Loss=0.6089
[EP 441] Buffer=50000, T=0.64, Loss=3.3023, Policy Loss=2.3701, Value Loss=0.5971
[EP 442] Buffer=50000, T=0.64, Loss=3.3113, Policy Loss=2.3739, Value Loss=0.6024
[EP 443] Buffer=50000, T=0.64, Loss=3.3001, Policy Loss=2.3850, Value Loss=0.5803
[EP 444] Buffer=50000, T=0.63, Loss=3.3000, Policy Loss=2.3696, Value Loss=0.5958
[EP 445] Buffer=50000, T=0.63, Loss=3.3023, Policy Loss=2.3930, Value Loss=0.5748
[EP 446] Buffer=50000, T=0.63, Loss=3.3034, Policy Loss=2.3855, Value Loss=0.5835
[EP 447] Buffer=50000, T=0.63, Loss=3.3115, Policy Loss=2.3977, Value Loss=0.5796
[EP 448] Buffer=50000, T=0.63, Loss=3.3303, Policy Loss=2.4150, Value Loss=0.5812
[EP 449] Buffer=50000, T=0.63, Loss=3.3015, Policy Loss=2.4025, Value Loss=0.5651
[EP 450] Buffer=50000, T=0.63, Loss=3.3037, Policy Loss=2.3908, Value Loss=0.5791
[EP 451] Buffer=50000, T=0.63, Loss=3.2859, Policy Loss=2.3505, Value Loss=0.6018
[EP 452] Buffer=50000, T=0.63, Loss=3.2079, Policy Loss=2.3086, Value Loss=0.5659
[EP 453] Buffer=50000, T=0.63, Loss=3.1998, Policy Loss=2.2808, Value Loss=0.5857
[EP 454] Buffer=50000, T=0.63, Loss=3.1889, Policy Loss=2.3014, Value Loss=0.5544
[EP 455] Buffer=50000, T=0.63, Loss=3.1815, Policy Loss=2.2954, Value Loss=0.5532
[EP 456] Buffer=50000, T=0.62, Loss=3.1535, Policy Loss=2.2778, Value Loss=0.5429
[EP 457] Buffer=50000, T=0.62, Loss=3.1366, Policy Loss=2.2851, Value Loss=0.5190
[EP 458] Buffer=50000, T=0.62, Loss=3.1194, Policy Loss=2.2626, Value Loss=0.5245
[EP 459] Buffer=50000, T=0.62, Loss=3.1309, Policy Loss=2.2872, Value Loss=0.5115
[EP 460] Buffer=50000, T=0.62, Loss=3.1266, Policy Loss=2.2747, Value Loss=0.5199
[EP 461] Buffer=50000, T=0.62, Loss=3.1252, Policy Loss=2.2857, Value Loss=0.5078
[EP 462] Buffer=50000, T=0.62, Loss=3.1054, Policy Loss=2.2624, Value Loss=0.5114
[EP 463] Buffer=50000, T=0.62, Loss=3.1131, Policy Loss=2.2714, Value Loss=0.5102
[EP 464] Buffer=50000, T=0.62, Loss=3.1041, Policy Loss=2.2644, Value Loss=0.5084
[EP 465] Buffer=50000, T=0.62, Loss=3.0684, Policy Loss=2.2554, Value Loss=0.4818
[EP 466] Buffer=50000, T=0.62, Loss=3.0915, Policy Loss=2.2795, Value Loss=0.4810
[EP 467] Buffer=50000, T=0.62, Loss=3.0596, Policy Loss=2.2524, Value Loss=0.4764
[EP 468] Buffer=50000, T=0.61, Loss=3.0610, Policy Loss=2.2667, Value Loss=0.4636
[EP 469] Buffer=50000, T=0.61, Loss=3.0650, Policy Loss=2.2520, Value Loss=0.4826
[EP 470] Buffer=50000, T=0.61, Loss=3.0580, Policy Loss=2.2448, Value Loss=0.4829
[EP 471] Buffer=50000, T=0.61, Loss=3.0483, Policy Loss=2.2523, Value Loss=0.4658
[EP 472] Buffer=50000, T=0.61, Loss=3.0514, Policy Loss=2.2488, Value Loss=0.4726
[EP 473] Buffer=50000, T=0.61, Loss=3.0471, Policy Loss=2.2427, Value Loss=0.4745
[EP 474] Buffer=50000, T=0.61, Loss=3.0384, Policy Loss=2.2455, Value Loss=0.4632
[EP 475] Buffer=50000, T=0.61, Loss=3.0018, Policy Loss=2.2230, Value Loss=0.4493
[EP 476] Buffer=50000, T=0.61, Loss=3.0160, Policy Loss=2.2431, Value Loss=0.4435
[EP 477] Buffer=50000, T=0.61, Loss=3.0532, Policy Loss=2.2474, Value Loss=0.4766
[EP 478] Buffer=50000, T=0.61, Loss=3.0134, Policy Loss=2.2398, Value Loss=0.4446
[EP 479] Buffer=50000, T=0.61, Loss=3.0254, Policy Loss=2.2404, Value Loss=0.4560
[EP 480] Buffer=50000, T=0.60, Loss=3.0260, Policy Loss=2.2310, Value Loss=0.4662
[EP 481] Buffer=50000, T=0.60, Loss=3.0392, Policy Loss=2.2319, Value Loss=0.4787
[EP 482] Buffer=50000, T=0.60, Loss=2.9999, Policy Loss=2.2168, Value Loss=0.4547
[EP 483] Buffer=50000, T=0.60, Loss=2.9971, Policy Loss=2.2235, Value Loss=0.4452
[EP 484] Buffer=50000, T=0.60, Loss=3.0071, Policy Loss=2.2224, Value Loss=0.4565
[EP 485] Buffer=50000, T=0.60, Loss=3.0070, Policy Loss=2.2196, Value Loss=0.4593
[EP 486] Buffer=50000, T=0.60, Loss=3.0053, Policy Loss=2.2206, Value Loss=0.4568
[EP 487] Buffer=50000, T=0.60, Loss=2.9861, Policy Loss=2.2122, Value Loss=0.4462
[EP 488] Buffer=50000, T=0.60, Loss=2.9902, Policy Loss=2.2188, Value Loss=0.4438
[EP 489] Buffer=50000, T=0.60, Loss=3.0097, Policy Loss=2.2275, Value Loss=0.4547
[EP 490] Buffer=50000, T=0.60, Loss=3.0086, Policy Loss=2.2146, Value Loss=0.4666
[EP 491] Buffer=50000, T=0.60, Loss=2.9931, Policy Loss=2.2034, Value Loss=0.4625
[EP 492] Buffer=50000, T=0.59, Loss=2.9990, Policy Loss=2.2082, Value Loss=0.4637
[EP 493] Buffer=50000, T=0.59, Loss=2.9849, Policy Loss=2.2089, Value Loss=0.4491
[EP 494] Buffer=50000, T=0.59, Loss=2.9690, Policy Loss=2.1993, Value Loss=0.4429
[EP 495] Buffer=50000, T=0.59, Loss=2.9658, Policy Loss=2.1925, Value Loss=0.4466
[EP 496] Buffer=50000, T=0.59, Loss=2.9574, Policy Loss=2.1942, Value Loss=0.4366
[EP 497] Buffer=50000, T=0.59, Loss=2.9710, Policy Loss=2.1997, Value Loss=0.4449
[EP 498] Buffer=50000, T=0.59, Loss=2.9498, Policy Loss=2.1991, Value Loss=0.4245
[EP 499] Buffer=50000, T=0.59, Loss=2.9795, Policy Loss=2.2149, Value Loss=0.4384
[EP 500] Buffer=50000, T=0.59, Loss=2.9717, Policy Loss=2.1975, Value Loss=0.4482
[EP 501] Buffer=50000, T=0.59, Loss=2.9460, Policy Loss=2.1904, Value Loss=0.4296
[EP 502] Buffer=50000, T=0.59, Loss=2.9609, Policy Loss=2.1910, Value Loss=0.4440
[EP 503] Buffer=50000, T=0.59, Loss=2.9495, Policy Loss=2.1962, Value Loss=0.4276
[EP 504] Buffer=50000, T=0.59, Loss=2.9345, Policy Loss=2.1756, Value Loss=0.4334
[EP 505] Buffer=50000, T=0.58, Loss=2.9367, Policy Loss=2.1951, Value Loss=0.4163
[EP 506] Buffer=50000, T=0.58, Loss=2.9313, Policy Loss=2.1786, Value Loss=0.4274
[EP 507] Buffer=50000, T=0.58, Loss=2.9372, Policy Loss=2.1647, Value Loss=0.4474
[EP 508] Buffer=50000, T=0.58, Loss=2.9311, Policy Loss=2.1712, Value Loss=0.4348
[EP 509] Buffer=50000, T=0.58, Loss=2.9362, Policy Loss=2.1925, Value Loss=0.4189
[EP 510] Buffer=50000, T=0.58, Loss=2.9310, Policy Loss=2.1788, Value Loss=0.4274
[EP 511] Buffer=50000, T=0.58, Loss=2.9273, Policy Loss=2.1680, Value Loss=0.4347
[EP 512] Buffer=50000, T=0.58, Loss=2.9097, Policy Loss=2.1618, Value Loss=0.4233
[EP 513] Buffer=50000, T=0.58, Loss=2.9129, Policy Loss=2.1741, Value Loss=0.4144
[EP 514] Buffer=50000, T=0.58, Loss=2.8928, Policy Loss=2.1594, Value Loss=0.4092
[EP 515] Buffer=50000, T=0.58, Loss=2.9086, Policy Loss=2.1563, Value Loss=0.4282
[EP 516] Buffer=50000, T=0.58, Loss=2.8827, Policy Loss=2.1364, Value Loss=0.4224
[EP 517] Buffer=50000, T=0.57, Loss=2.9331, Policy Loss=2.1694, Value Loss=0.4399
[EP 518] Buffer=50000, T=0.57, Loss=2.9086, Policy Loss=2.1672, Value Loss=0.4176
[EP 519] Buffer=50000, T=0.57, Loss=2.8927, Policy Loss=2.1502, Value Loss=0.4189
[EP 520] Buffer=50000, T=0.57, Loss=2.9016, Policy Loss=2.1555, Value Loss=0.4226
[EP 521] Buffer=50000, T=0.57, Loss=2.8925, Policy Loss=2.1390, Value Loss=0.4301
[EP 522] Buffer=50000, T=0.57, Loss=2.8796, Policy Loss=2.1274, Value Loss=0.4289
[EP 523] Buffer=50000, T=0.57, Loss=2.8647, Policy Loss=2.1443, Value Loss=0.3972
[EP 524] Buffer=50000, T=0.57, Loss=2.9069, Policy Loss=2.1601, Value Loss=0.4237
[EP 525] Buffer=50000, T=0.57, Loss=2.8721, Policy Loss=2.1408, Value Loss=0.4084
[EP 526] Buffer=50000, T=0.57, Loss=2.8881, Policy Loss=2.1597, Value Loss=0.4056
[EP 527] Buffer=50000, T=0.57, Loss=2.8936, Policy Loss=2.1384, Value Loss=0.4325
[EP 528] Buffer=50000, T=0.57, Loss=2.8742, Policy Loss=2.1332, Value Loss=0.4185
[EP 529] Buffer=50000, T=0.56, Loss=2.8616, Policy Loss=2.1283, Value Loss=0.4109
[EP 530] Buffer=50000, T=0.56, Loss=2.8659, Policy Loss=2.1325, Value Loss=0.4110
[EP 531] Buffer=50000, T=0.56, Loss=2.8658, Policy Loss=2.1213, Value Loss=0.4223
[EP 532] Buffer=50000, T=0.56, Loss=2.8505, Policy Loss=2.1211, Value Loss=0.4073
[EP 533] Buffer=50000, T=0.56, Loss=2.8442, Policy Loss=2.1278, Value Loss=0.3944
[EP 534] Buffer=50000, T=0.56, Loss=2.8553, Policy Loss=2.1212, Value Loss=0.4123
